id_transacao;data_transacao;cpf_aluno;nome_aluno;plano_adquirido;cep_cobranca;valor_brl
TX-53604;13/06/2024;301.204.713-10;Aluno_Tech_1684;Premium;50010000;99,90
TX-53605;2024-06-19;953.962.185-25;Aluno_Tech_173;Premium;50010000;99,90
TX-53606;2024-07-18;673.123.438-99;Aluno_Tech_2945;Básico;90010150;49,90
TX-53607;2024-07-17;491.905.865-90;Aluno_Tech_68;Anual;69010000;899,00
TX-53608;17/06/2024;40433504811;Aluno_Tech_560;Anual;01001000;899,00
TX-53609;28/02/2024;447.241.916-51;Aluno_Tech_1977;Anual;90010150;899,00
TX-53610;20/10/2024;51571840931;Aluno_Tech_1486;Básico;04538133;49,90
TX-53611;14/09/2024;314.737.996-51;Aluno_Tech_71;Anual;30140071;899,00
TX-53612;2024-09-28;42425369090;Aluno_Tech_2539;Básico;30140071;49,90
TX-53613;06/06/2024;192.365.346-60;Aluno_Tech_1629;Premium;04538133;99,90
TX-53614;07/12/2024;49808513395;Aluno_Tech_2222;Básico;60060440;49,90
TX-53615;15/01/2024;91624755410;Aluno_Tech_1046;Anual;80010010;899,00
TX-53616;11/05/2024;23117753320;Aluno_Tech_1204;Premium;01001000;99,90
TX-53617;2024-03-07;670.425.496-00;Aluno_Tech_1560;Básico;50010000;49,90
TX-53618;16/04/2024;854.582.942-62;Aluno_Tech_2368;Básico;01001000;49,90
TX-53619;2024-11-21;996.486.287-34;Aluno_Tech_1670;Básico;60060440;49,90
TX-53620;2024-07-11;612.286.852-31;Aluno_Tech_556;Premium;01001000;99,90
TX-53621;01/06/2024;121.024.234-68;Aluno_Tech_2874;Básico;50010000;49,90
TX-53622;21/08/2024;174.564.240-47;Aluno_Tech_528;Básico;80010010;49,90
TX-53623;2024-12-18;828.967.136-97;Aluno_Tech_2850;Básico;90010150;49,90
TX-53624;20/03/2024;236.533.774-04;Aluno_Tech_1746;Básico;50010000;49,90
TX-53625;17/06/2024;156.149.784-37;Aluno_Tech_142;Anual;69010000;899,00
TX-53626;2024-09-18;187.540.364-70;Aluno_Tech_2543;Básico;04538133;49,90
TX-53627;03/04/2024;455.022.961-64;Aluno_Tech_138;Premium;01001000;99,90
TX-53628;27/02/2024;316.526.693-02;Aluno_Tech_789;Básico;80010010;49,90
TX-53629;01/01/2024;815.724.500-10;Aluno_Tech_1778;Premium;01001000;99,90
TX-53630;03/06/2024;641.220.310-95;Aluno_Tech_822;;80010010;49,90
TX-53631;2024-09-04;73973964106;Aluno_Tech_1458;Básico;20031050;49,90
TX-53632;2024-09-10;699.994.981-67;Aluno_Tech_2233;Premium;69010000;99,90
TX-53633;29/04/2024;718.274.968-86;Aluno_Tech_1615;Básico;04538133;49,90
TX-53634;2024-07-10;736.346.692-09;Aluno_Tech_915;Básico;69010000;49,90
TX-53635;2024-01-05;157.942.387-63;Aluno_Tech_1559;Básico;30140071;49,90
TX-53636;09/01/2024;357.004.129-85;Aluno_Tech_2375;Básico;69010000;49,90
TX-53637;2024-04-03;625.889.679-06;Aluno_Tech_1020;Básico;69010000;49,90
TX-53638;29/03/2024;10291617476;Aluno_Tech_2104;Premium;20031050;99,90
TX-53639;2024-08-24;380.442.101-64;Aluno_Tech_1550;Básico;80010010;49,90
TX-53640;22/07/2024;463.688.725-51;Aluno_Tech_491;Premium;20031050;99,90
TX-53641;01/08/2024;513.055.708-55;Aluno_Tech_1891;Anual;50010000;899,00
TX-53642;22/03/2024;459.626.228-47;Aluno_Tech_1429;Anual;70040010;899,00
TX-53643;2024-05-09;720.506.149-00;Aluno_Tech_369;Premium;90010150;99,90
TX-53644;08/05/2024;18219259639;Aluno_Tech_1859;Anual;69010000;899,00
TX-53645;01/08/2024;94981942117;Aluno_Tech_1698;Premium;70040010;99,90
TX-53646;2024-03-09;84842199334;Aluno_Tech_219;Básico;60060440;49,90
TX-53647;30/03/2024;995.070.886-95;Aluno_Tech_2454;Básico;90010150;49,90
TX-53648;15/06/2024;320.203.265-82;Aluno_Tech_1439;Premium;04538133;99,90
TX-53649;2024-01-15;716.906.181-32;Aluno_Tech_1632;Premium;50010000;99,90
TX-53650;2024-06-20;499.390.892-01;Aluno_Tech_805;Premium;60060440;99,90
TX-53651;2024-06-22;656.733.745-18;Aluno_Tech_2799;Premium;80010010;99,90
TX-53652;2024-10-12;09548149753;Aluno_Tech_994;Básico;50010000;49,90
TX-53653;30/04/2024;084.289.107-23;Aluno_Tech_835;Anual;04538133;899,00
TX-53654;2024-12-16;924.991.251-01;Aluno_Tech_293;Básico;01001000;49,90
TX-53655;27/04/2024;032.501.736-06;Aluno_Tech_2080;Básico;69010000;49,90
TX-53656;2024-08-05;803.586.901-96;Aluno_Tech_2207;Básico;60060440;49,90
TX-53657;04/11/2024;025.039.261-50;Aluno_Tech_264;Básico;20031050;49,90
TX-53658;2024-11-23;122.355.216-06;Aluno_Tech_1857;Premium;30140071;99,90
TX-53659;12/11/2024;267.672.095-38;Aluno_Tech_1532;Básico;04538133;49,90
TX-53660;2024-01-08;075.699.944-85;Aluno_Tech_2370;Anual;70040010;899,00
TX-53661;2024-01-18;33913732616;Aluno_Tech_1802;;70040010;49,90
TX-53662;17/12/2024;403.344.505-60;Aluno_Tech_1403;Básico;01001000;49,90
TX-53663;24/11/2024;258.320.679-67;Aluno_Tech_566;Premium;60060440;99,90
TX-53664;2024-06-18;998.094.024-73;Aluno_Tech_137;Premium;30140071;99,90
TX-53665;28/07/2024;75712369168;Aluno_Tech_1962;Anual;50010000;899,00
TX-53666;01/11/2024;651.777.392-44;Aluno_Tech_478;Premium;01001000;99,90
TX-53667;06/01/2024;874.869.415-03;Aluno_Tech_1983;Básico;70040010;49,90
TX-53668;08/01/2024;746.202.582-53;Aluno_Tech_1894;Básico;20031050;49,90
TX-53669;2024-10-19;406.409.097-79;Aluno_Tech_111;;04538133;49,90
TX-53670;17/12/2024;369.301.000-56;Aluno_Tech_2892;Anual;04538133;899,00
TX-53671;2024-07-06;085.874.951-35;Aluno_Tech_1413;Básico;20031050;49,90
TX-53672;2024-09-29;357.788.116-08;Aluno_Tech_1294;Premium;90010150;99,90
TX-53673;06/07/2024;153.714.732-38;Aluno_Tech_200;Básico;04538133;49,90
TX-53674;21/05/2024;583.230.241-97;Aluno_Tech_907;Básico;69010000;49,90
TX-53675;2024-02-26;31255235675;Aluno_Tech_1844;Premium;60060440;99,90
TX-53676;29/08/2024;642.316.544-09;Aluno_Tech_2494;Básico;01001000;49,90
TX-53677;2024-05-09;965.583.445-05;Aluno_Tech_2600;Premium;80010010;99,90
TX-53678;2024-01-01;265.789.826-20;Aluno_Tech_2037;Básico;04538133;49,90
TX-53679;11/01/2024;586.824.051-05;Aluno_Tech_2647;Premium;80010010;99,90
TX-53680;2024-03-30;20644111941;Aluno_Tech_2392;Básico;20031050;49,90
TX-53681;2024-07-25;217.043.030-01;Aluno_Tech_177;Anual;50010000;899,00
TX-53682;2024-02-08;811.230.388-64;Aluno_Tech_2300;Básico;50010000;49,90
TX-53683;2024-06-29;882.904.579-95;Aluno_Tech_2016;Básico;04538133;49,90
TX-53684;2024-10-28;401.348.087-54;Aluno_Tech_1818;Básico;;49,90
TX-53685;2024-11-06;20381876900;Aluno_Tech_1773;Anual;90010150;899,00
TX-53686;23/07/2024;345.443.441-66;Aluno_Tech_2174;Básico;50010000;49,90
TX-53687;2024-10-11;01667998404;Aluno_Tech_826;Premium;04538133;99,90
TX-53688;18/06/2024;339.740.148-88;Aluno_Tech_263;Básico;04538133;49,90
TX-53689;2024-06-20;277.070.705-18;Aluno_Tech_1237;Premium;80010010;99,90
TX-53690;2024-04-21;000.152.911-03;Aluno_Tech_1779;Premium;50010000;99,90
TX-53691;2024-01-07;901.581.449-02;Aluno_Tech_457;Básico;69010000;49,90
TX-53692;2024-02-24;20190725800;Aluno_Tech_1921;Básico;80010010;49,90
TX-53693;07/12/2024;10291617476;Aluno_Tech_2104;Básico;70040010;49,90
TX-53694;2024-02-13;967.054.668-04;Aluno_Tech_59;Premium;01001000;99,90
TX-53695;16/12/2024;39669583250;Aluno_Tech_634;Premium;50010000;99,90
TX-53696;2024-12-28;14629613633;Aluno_Tech_1103;Básico;30140071;49,90
TX-53697;15/06/2024;626.149.915-20;Aluno_Tech_1470;Premium;70040010;99,90
TX-53698;26/05/2024;85327276627;Aluno_Tech_2868;;69010000;49,90
TX-53699;2024-08-26;622.522.372-01;Aluno_Tech_974;Básico;04538133;49,90
TX-53700;29/11/2024;981.274.392-82;Aluno_Tech_2998;Básico;80010010;49,90
TX-53701;08/06/2024;493.618.324-50;Aluno_Tech_86;Básico;50010000;49,90
TX-53702;2024-05-04;106.271.531-43;Aluno_Tech_1815;Básico;69010000;49,90
TX-53703;26/03/2024;11584886021;Aluno_Tech_1997;Premium;20031050;99,90
TX-53704;2024-12-16;983.735.403-85;Aluno_Tech_249;Premium;90010150;99,90
TX-53705;2024-05-08;037.583.094-41;Aluno_Tech_1312;Premium;50010000;99,90
TX-53706;2024-03-07;440.458.831-34;Aluno_Tech_2686;Básico;50010000;49,90
TX-53707;2024-06-24;887.676.772-07;Aluno_Tech_297;Básico;50010000;49,90
TX-53708;27/05/2024;409.841.016-83;Aluno_Tech_2759;Básico;20031050;49,90
TX-53709;25/03/2024;92542218803;Aluno_Tech_2474;Premium;90010150;99,90
TX-53710;21/07/2024;79766270589;Aluno_Tech_1558;Premium;04538133;99,90
TX-53711;2024-07-19;417.241.553-93;Aluno_Tech_2805;Básico;69010000;49,90
TX-53712;2024-04-17;372.805.129-25;Aluno_Tech_654;Premium;60060440;99,90
TX-53713;13/10/2024;661.680.199-36;Aluno_Tech_2762;Básico;01001000;49,90
TX-53714;2024-08-11;873.397.855-74;Aluno_Tech_1210;Básico;20031050;49,90
TX-53715;08/05/2024;76170758716;Aluno_Tech_803;Premium;80010010;99,90
TX-53716;2024-03-10;93761847858;Aluno_Tech_674;Anual;69010000;899,00
TX-53717;27/07/2024;08782116083;Aluno_Tech_1956;Premium;60060440;99,90
TX-53718;2024-06-10;79766270589;Aluno_Tech_1558;Básico;30140071;49,90
TX-53719;2024-02-27;958.417.491-61;Aluno_Tech_2698;Básico;69010000;49,90
TX-53720;25/03/2024;88013361365;Aluno_Tech_453;Premium;80010010;99,90
TX-53721;2024-04-01;913.410.389-98;Aluno_Tech_2556;Premium;90010150;99,90
TX-53722;2024-05-12;046.056.876-02;Aluno_Tech_1376;Premium;20031050;99,90
TX-53723;2024-10-27;814.980.253-31;Aluno_Tech_2801;Anual;60060440;899,00
TX-53724;2024-04-04;68362536691;Aluno_Tech_1520;Anual;;899,00
TX-53725;06/08/2024;08003700310;Aluno_Tech_1579;Premium;69010000;99,90
TX-53726;15/03/2024;24447489058;Aluno_Tech_2568;Básico;01001000;49,90
TX-53727;08/01/2024;254.596.063-22;Aluno_Tech_1096;Premium;04538133;99,90
TX-53728;2024-07-15;624.186.236-70;Aluno_Tech_1086;Premium;;99,90
TX-53729;2024-02-04;112.075.452-60;Aluno_Tech_736;Básico;20031050;49,90
TX-53730;29/09/2024;466.661.707-84;Aluno_Tech_1496;Básico;70040010;49,90
TX-53731;16/06/2024;418.563.027-17;Aluno_Tech_2262;Premium;90010150;99,90
TX-53732;2024-06-17;891.268.649-67;Aluno_Tech_2351;Anual;01001000;899,00
TX-53733;2024-01-30;711.713.219-10;Aluno_Tech_2766;Básico;69010000;49,90
TX-53734;2024-05-12;997.571.130-85;Aluno_Tech_429;Básico;60060440;49,90
TX-53735;2024-08-01;406.884.133-07;Aluno_Tech_1843;Básico;69010000;49,90
TX-53736;09/11/2024;181.412.478-08;Aluno_Tech_166;Anual;50010000;899,00
TX-53737;20/08/2024;754.121.267-90;Aluno_Tech_270;Premium;50010000;99,90
TX-53738;15/08/2024;72662925060;Aluno_Tech_1841;Básico;50010000;49,90
TX-53739;2024-08-28;172.722.397-78;Aluno_Tech_1062;Básico;50010000;49,90
TX-53740;12/02/2024;786.305.050-28;Aluno_Tech_982;Premium;60060440;99,90
TX-53741;18/12/2024;505.871.469-82;Aluno_Tech_1858;Premium;90010150;99,90
TX-53742;2024-08-01;941.680.061-90;Aluno_Tech_820;Básico;20031050;49,90
TX-53743;2024-11-30;390.624.672-88;Aluno_Tech_1972;Premium;80010010;99,90
TX-53744;2024-12-21;80533962757;Aluno_Tech_1944;Premium;04538133;99,90
TX-53745;2024-06-18;858.050.141-57;Aluno_Tech_2909;Premium;80010010;99,90
TX-53746;2024-07-31;00490372937;Aluno_Tech_2996;Básico;90010150;49,90
TX-53747;27/12/2024;863.942.012-27;Aluno_Tech_2483;Anual;80010010;899,00
TX-53748;30/09/2024;380.274.812-36;Aluno_Tech_1923;Básico;01001000;49,90
TX-53749;19/06/2024;46564260164;Aluno_Tech_2710;Básico;01001000;49,90
TX-53750;2024-01-02;04546171943;Aluno_Tech_2343;Básico;04538133;49,90
TX-53751;2024-10-30;19043223018;Aluno_Tech_1765;Básico;20031050;49,90
TX-53752;2024-01-14;695.413.297-72;Aluno_Tech_1690;Premium;04538133;99,90
TX-53753;2024-01-22;489.952.997-03;Aluno_Tech_609;Anual;04538133;899,00
TX-53754;2024-02-06;070.349.107-58;Aluno_Tech_1180;Básico;20031050;49,90
TX-53755;2024-11-18;327.237.179-68;Aluno_Tech_2669;Básico;30140071;49,90
TX-53756;2024-08-08;095.948.152-48;Aluno_Tech_2122;Anual;04538133;899,00
TX-53757;07/09/2024;579.472.846-95;Aluno_Tech_508;Premium;80010010;99,90
TX-53758;2024-05-13;312.616.324-60;Aluno_Tech_1769;Premium;69010000;99,90
TX-53759;2024-03-08;231.643.348-00;Aluno_Tech_930;Básico;90010150;49,90
TX-53760;13/11/2024;462.730.147-28;Aluno_Tech_728;Básico;50010000;49,90
TX-53761;17/12/2024;886.407.880-06;Aluno_Tech_2578;Básico;70040010;49,90
TX-53762;19/03/2024;32611890021;Aluno_Tech_2335;Básico;69010000;49,90
TX-53763;26/10/2024;78496224996;Aluno_Tech_2837;Básico;70040010;49,90
TX-53764;2024-06-29;934.421.291-09;Aluno_Tech_2841;Premium;20031050;99,90
TX-53765;04/05/2024;454.414.967-38;Aluno_Tech_659;Básico;90010150;49,90
TX-53766;2024-04-28;544.901.495-30;Aluno_Tech_1236;Básico;30140071;49,90
TX-53767;2024-06-08;493.306.745-77;Aluno_Tech_1687;Básico;01001000;49,90
TX-53768;2024-02-22;061.537.012-80;Aluno_Tech_1717;Básico;50010000;49,90
TX-53769;05/08/2024;09281578069;Aluno_Tech_2824;Anual;30140071;899,00
TX-53770;10/02/2024;223.282.228-11;Aluno_Tech_2784;Premium;90010150;99,90
TX-53771;2024-09-22;193.873.370-30;Aluno_Tech_2567;Básico;20031050;49,90
TX-53772;2024-02-15;777.901.475-44;Aluno_Tech_935;Básico;30140071;49,90
TX-53773;16/06/2024;538.882.452-73;Aluno_Tech_1798;Premium;90010150;99,90
TX-53774;2024-04-04;667.640.996-85;Aluno_Tech_2877;Anual;69010000;899,00
TX-53775;2024-04-09;089.720.738-65;Aluno_Tech_2871;Básico;20031050;49,90
TX-53776;2024-11-21;59067396370;Aluno_Tech_2516;Básico;20031050;49,90
TX-53777;2024-12-21;899.318.781-93;Aluno_Tech_2893;Básico;80010010;49,90
TX-53778;2024-06-03;231.299.570-06;Aluno_Tech_1999;Premium;30140071;99,90
TX-53779;14/09/2024;12482554454;Aluno_Tech_1870;Básico;30140071;49,90
TX-53780;2024-12-10;23098215003;Aluno_Tech_408;Premium;01001000;99,90
TX-53781;2024-05-18;77752259209;Aluno_Tech_2217;Básico;30140071;49,90
TX-53782;11/07/2024;256.471.855-84;Aluno_Tech_2818;Básico;20031050;49,90
TX-53783;19/09/2024;089.720.738-65;Aluno_Tech_2871;Premium;90010150;99,90
TX-53784;14/11/2024;376.836.759-20;Aluno_Tech_2707;Básico;04538133;49,90
TX-53785;2024-07-12;24728289508;Aluno_Tech_2046;Básico;04538133;49,90
TX-53786;2024-01-04;548.186.746-05;Aluno_Tech_2365;Básico;50010000;49,90
TX-53787;2024-02-01;80691961220;Aluno_Tech_2535;Básico;70040010;49,90
TX-53788;07/08/2024;95376724255;Aluno_Tech_10;Básico;01001000;49,90
TX-53789;03/10/2024;197.857.585-83;Aluno_Tech_1345;Premium;80010010;99,90
TX-53790;27/05/2024;27557192818;Aluno_Tech_185;Premium;01001000;99,90
TX-53791;01/02/2024;120.072.024-50;Aluno_Tech_1695;Premium;90010150;99,90
TX-53792;2024-01-22;134.438.998-89;Aluno_Tech_1753;;20031050;899,00
TX-53793;27/06/2024;169.409.749-89;Aluno_Tech_211;Básico;90010150;49,90
TX-53794;09/01/2024;308.370.816-53;Aluno_Tech_944;Premium;90010150;99,90
TX-53795;2024-09-26;004.093.045-90;Aluno_Tech_2575;Premium;80010010;99,90
TX-53796;19/10/2024;802.942.409-42;Aluno_Tech_1052;Premium;60060440;99,90
TX-53797;26/11/2024;970.283.857-60;Aluno_Tech_214;;90010150;99,90
TX-53798;02/01/2024;941.680.061-90;Aluno_Tech_820;Básico;90010150;49,90
TX-53799;2024-01-20;157.787.112-04;Aluno_Tech_1104;Básico;50010000;49,90
TX-53800;03/02/2024;32365199402;Aluno_Tech_344;Básico;70040010;49,90
TX-53801;14/11/2024;111.790.807-00;Aluno_Tech_507;Básico;70040010;49,90
TX-53802;28/09/2024;942.965.923-51;Aluno_Tech_1184;Básico;90010150;49,90
TX-53803;2024-05-19;698.416.612-84;Aluno_Tech_1952;Básico;50010000;49,90
TX-53804;2024-11-26;665.533.077-76;Aluno_Tech_1145;Premium;60060440;99,90
TX-53805;28/07/2024;667.080.850-03;Aluno_Tech_1412;Básico;01001000;49,90
TX-53806;20/09/2024;69987950922;Aluno_Tech_1788;Básico;70040010;49,90
TX-53807;20/09/2024;69552862000;Aluno_Tech_2137;Premium;50010000;99,90
TX-53808;2024-03-25;460.586.794-51;Aluno_Tech_2641;Premium;20031050;99,90
TX-53809;2024-05-11;385.854.249-07;Aluno_Tech_625;Premium;50010000;99,90
TX-53810;2024-10-22;714.163.356-17;Aluno_Tech_503;Anual;30140071;899,00
TX-53811;2024-09-17;72885744820;Aluno_Tech_515;Básico;90010150;49,90
TX-53812;16/08/2024;192.622.132-04;Aluno_Tech_2230;Premium;60060440;99,90
TX-53813;2024-10-02;600.452.128-05;Aluno_Tech_1731;Premium;80010010;99,90
TX-53814;2024-06-10;44033041680;Aluno_Tech_1283;Básico;80010010;49,90
TX-53815;2024-06-12;038.802.730-49;Aluno_Tech_2318;Básico;20031050;49,90
TX-53816;2024-02-17;580.018.731-29;Aluno_Tech_2720;Premium;90010150;99,90
TX-53817;2024-10-15;49818299221;Aluno_Tech_195;Anual;30140071;899,00
TX-53818;27/04/2024;914.444.983-63;Aluno_Tech_1636;Básico;50010000;49,90
TX-53819;20/01/2024;622.952.179-20;Aluno_Tech_2601;Básico;90010150;49,90
TX-53820;19/10/2024;51778528902;Aluno_Tech_192;Básico;60060440;49,90
TX-53821;02/05/2024;240.415.747-73;Aluno_Tech_218;Básico;70040010;49,90
TX-53822;2024-09-03;857.872.558-10;Aluno_Tech_913;Básico;04538133;49,90
TX-53823;30/03/2024;84980841210;Aluno_Tech_34;Premium;80010010;99,90
TX-53824;2024-12-17;01645104605;Aluno_Tech_577;Básico;70040010;49,90
TX-53825;2024-10-23;908.352.118-43;Aluno_Tech_2293;Premium;70040010;99,90
TX-53826;2024-05-29;837.103.073-84;Aluno_Tech_2748;;50010000;49,90
TX-53827;25/06/2024;214.188.805-07;Aluno_Tech_161;Básico;90010150;49,90
TX-53828;20/12/2024;334.400.952-40;Aluno_Tech_2878;Básico;01001000;49,90
TX-53829;2024-04-18;699.727.367-09;Aluno_Tech_1893;Básico;70040010;49,90
TX-53830;2024-12-13;07966186903;Aluno_Tech_2562;Básico;20031050;49,90
TX-53831;2024-02-03;879.916.091-97;Aluno_Tech_1973;Básico;60060440;49,90
TX-53832;2024-10-14;529.469.021-70;Aluno_Tech_2190;Básico;69010000;49,90
TX-53833;13/10/2024;042.276.346-28;Aluno_Tech_2382;Básico;50010000;49,90
TX-53834;2024-04-10;765.991.624-60;Aluno_Tech_487;Básico;20031050;49,90
TX-53835;2024-12-09;726.290.529-58;Aluno_Tech_1900;Premium;70040010;99,90
TX-53836;2024-11-05;988.085.838-72;Aluno_Tech_1446;Anual;90010150;899,00
TX-53837;2024-08-29;158.268.687-40;Aluno_Tech_2225;Básico;30140071;49,90
TX-53838;23/09/2024;628.137.214-09;Aluno_Tech_1578;Premium;90010150;99,90
TX-53839;2024-05-07;829.075.515-58;Aluno_Tech_2620;Básico;01001000;49,90
TX-53840;2024-05-06;76792988405;Aluno_Tech_1202;Premium;50010000;99,90
TX-53841;2024-11-18;853.208.953-48;Aluno_Tech_1648;Anual;01001000;899,00
TX-53842;27/11/2024;930.848.872-33;Aluno_Tech_469;Premium;80010010;99,90
TX-53843;04/04/2024;122.681.594-42;Aluno_Tech_2897;Anual;04538133;899,00
TX-53844;29/09/2024;450.119.292-56;Aluno_Tech_1984;Premium;60060440;99,90
TX-53845;2024-02-22;757.366.096-06;Aluno_Tech_591;Premium;30140071;99,90
TX-53846;21/09/2024;444.772.508-86;Aluno_Tech_2803;Básico;50010000;49,90
TX-53847;2024-05-21;19267649272;Aluno_Tech_1005;Premium;20031050;99,90
TX-53848;13/05/2024;043.321.819-30;Aluno_Tech_1;Premium;60060440;99,90
TX-53849;04/10/2024;043.321.819-30;Aluno_Tech_1;Básico;80010010;49,90
TX-53850;2024-12-30;796.954.500-91;Aluno_Tech_759;Básico;50010000;49,90
TX-53851;2024-03-16;31670805662;Aluno_Tech_2107;Básico;90010150;49,90
TX-53852;2024-02-06;16566701001;Aluno_Tech_23;Premium;80010010;99,90
TX-53853;2024-08-22;14586850124;Aluno_Tech_43;Premium;69010000;99,90
TX-53854;2024-09-17;519.102.312-90;Aluno_Tech_1544;Básico;;49,90
TX-53855;2024-10-12;480.880.622-33;Aluno_Tech_1666;Anual;60060440;899,00
TX-53856;02/12/2024;709.872.649-40;Aluno_Tech_2333;Premium;01001000;99,90
TX-53857;2024-03-10;97051958208;Aluno_Tech_1582;Básico;50010000;49,90
TX-53858;03/07/2024;332.973.239-30;Aluno_Tech_2614;Básico;70040010;49,90
TX-53859;29/04/2024;218.159.970-01;Aluno_Tech_366;Anual;70040010;899,00
TX-53860;25/05/2024;497.459.793-09;Aluno_Tech_2630;Anual;50010000;899,00
TX-53861;18/10/2024;884.869.996-00;Aluno_Tech_2015;Anual;60060440;899,00
TX-53862;06/06/2024;412.328.120-64;Aluno_Tech_84;Básico;69010000;49,90
TX-53863;2024-04-07;43395275302;Aluno_Tech_1640;Premium;70040010;99,90
TX-53864;2024-04-13;35055738502;Aluno_Tech_1757;Premium;04538133;99,90
TX-53865;02/06/2024;927.589.551-13;Aluno_Tech_1101;Premium;50010000;99,90
TX-53866;15/01/2024;286.625.108-33;Aluno_Tech_2935;Básico;69010000;49,90
TX-53867;2024-02-25;03214505742;Aluno_Tech_1675;Básico;70040010;49,90
TX-53868;08/11/2024;754.330.365-53;Aluno_Tech_42;Premium;50010000;99,90
TX-53869;18/12/2024;476.797.643-01;Aluno_Tech_141;Básico;80010010;49,90
TX-53870;23/11/2024;137.651.588-10;Aluno_Tech_1250;Premium;90010150;99,90
TX-53871;30/01/2024;85730652496;Aluno_Tech_544;Anual;50010000;899,00
TX-53872;2024-11-27;003.296.334-30;Aluno_Tech_1269;Básico;70040010;49,90
TX-53873;06/03/2024;611.952.436-34;Aluno_Tech_972;Anual;80010010;899,00
TX-53874;2024-07-05;10663436249;Aluno_Tech_1163;Básico;30140071;49,90
TX-53875;2024-11-24;03158925877;Aluno_Tech_2659;Anual;50010000;899,00
TX-53876;13/09/2024;065.031.219-89;Aluno_Tech_1660;Premium;30140071;99,90
TX-53877;31/05/2024;195.979.647-08;Aluno_Tech_729;Premium;50010000;99,90
TX-53878;02/02/2024;155.942.843-03;Aluno_Tech_511;Básico;80010010;49,90
TX-53879;2024-01-23;417.241.553-93;Aluno_Tech_2805;Básico;60060440;49,90
TX-53880;02/07/2024;60883561549;Aluno_Tech_46;Básico;69010000;49,90
TX-53881;02/06/2024;228.556.608-58;Aluno_Tech_1580;Básico;01001000;49,90
TX-53882;2024-03-21;944.171.545-03;Aluno_Tech_393;Premium;04538133;99,90
TX-53883;2024-09-13;515.888.636-97;Aluno_Tech_1366;Premium;60060440;99,90
TX-53884;13/11/2024;284.008.385-05;Aluno_Tech_1678;Anual;04538133;899,00
TX-53885;2024-12-14;506.633.705-90;Aluno_Tech_968;Premium;04538133;99,90
TX-53886;2024-08-27;48155420310;Aluno_Tech_1932;Premium;60060440;99,90
TX-53887;2024-10-06;81050922204;Aluno_Tech_1315;Básico;30140071;49,90
TX-53888;06/08/2024;003.910.193-25;Aluno_Tech_2487;Premium;01001000;99,90
TX-53889;2024-06-13;607.578.984-75;Aluno_Tech_2986;Anual;60060440;899,00
TX-53890;14/05/2024;15093771074;Aluno_Tech_977;Básico;;49,90
TX-53891;14/01/2024;493.631.230-49;Aluno_Tech_773;Básico;20031050;49,90
TX-53892;07/11/2024;935.782.434-00;Aluno_Tech_1272;Premium;04538133;99,90
TX-53893;2024-07-09;403.344.505-60;Aluno_Tech_1403;Básico;80010010;49,90
TX-53894;2024-03-25;271.147.732-00;Aluno_Tech_752;Básico;80010010;49,90
TX-53895;2024-10-19;520.238.974-40;Aluno_Tech_1707;Básico;30140071;49,90
TX-53896;10/04/2024;928.972.845-01;Aluno_Tech_2095;Premium;80010010;99,90
TX-53897;11/07/2024;039.282.722-09;Aluno_Tech_471;Premium;80010010;99,90
TX-53898;30/01/2024;923.747.407-57;Aluno_Tech_108;Premium;20031050;99,90
TX-53899;19/10/2024;806.533.315-09;Aluno_Tech_901;Básico;60060440;49,90
TX-53900;2024-07-29;21905334737;Aluno_Tech_2271;Básico;50010000;49,90
TX-53901;13/03/2024;65975954592;Aluno_Tech_1679;Premium;01001000;99,90
TX-53902;2024-02-17;025.643.471-93;Aluno_Tech_987;Básico;01001000;49,90
TX-53903;08/05/2024;65313614843;Aluno_Tech_1175;Premium;70040010;99,90
TX-53904;10/09/2024;038.802.730-49;Aluno_Tech_2318;Premium;69010000;99,90
TX-53905;03/05/2024;870.715.238-86;Aluno_Tech_1864;Básico;20031050;49,90
TX-53906;2024-05-24;953.828.040-79;Aluno_Tech_1829;Premium;30140071;99,90
TX-53907;02/01/2024;627.828.274-72;Aluno_Tech_295;Premium;90010150;99,90
